X50.	X2.5.	X5.	X95.	X97.5.
0.00390452042950608	2.19489664669226e-5	8.67017579105171e-5	0.013823937559902	0.0162995461261926
0.0146595476990226	0.00344858560484732	0.00480369388848389	0.0277924974110572	0.0311076322262912
0.128716568345877	0.102545768661118	0.106417726651037	0.15288073189833	0.157718815223835
0.0869014855164395	0.0644612395894775	0.0680451421109605	0.107470893928936	0.111435854444482
0.0903658906064705	0.0671119437694743	0.0705144425342889	0.112745142420517	0.116468707469616
0.0532473940791029	0.035310120376814	0.0378518856100379	0.0716457003104469	0.0748539651285428
0.125891463183646	0.100222582867514	0.104071548930052	0.149018005833863	0.153811911188298
0.0823893122174145	0.0610935001262668	0.0642495993853424	0.103121490417285	0.10700592508122
0.0100719922645425	4.57621843993553e-4	0.00112368089744947	0.0229419559398651	0.0254245179960786
0.125599526992718	0.100005935589895	0.104054138627393	0.148979273705791	0.153945664645344
0.103472199062483	0.0794917150348247	0.0839486200964199	0.124645181737637	0.129503989775937
0.0773257128348823	0.055807557129545	0.05903057848375	0.097799091540691	0.101759825064021
0.754106190271032	0.722240477140453	0.72786766721403	0.779791490862224	0.784686898584351
0.128528639264982	0.101256809273534	0.105819100016767	0.152638262080828	0.157894862152299
0.914817277132102	0.89226303678953	0.896196161856996	0.931888560787014	0.934978224573328
0.667816355821281	0.631985249897762	0.638164103080113	0.696172677054108	0.702123785761503
0.677413471702441	0.644352642432459	0.648849783163866	0.704932507104004	0.709945446540139
0.894955505309408	0.87107462229193	0.874731964758491	0.913838389972726	0.9169723827475
0.725777250442613	0.691252835283693	0.697675759865131	0.75190798076102106	0.756856873390066
0.667452414378818	0.63293554523917	0.638586160791772	0.696089443127654	0.701767038278701
0.216447843581078	0.185416469676427	0.189412338930908	0.244979379481998	0.250061983121259
0.726410533144051	0.692541633093646	0.697479879951751	0.753194022774161	0.758727378276267
0.136107938246963	0.110177600014198	0.114295337273188	0.159938559236186	0.164061447061745
0.206412693576454	0.175811176202989	0.179774246989289	0.233716402726681	0.238747723372855
0.250440893765984	0.219479285212237	0.22419500293129	0.276587118726069	0.282185963782363
0.503120648879662	0.467331251706482	0.472277217268685	0.533648464027108	0.539996500658633
0.0384244351992238	0.0223899012227218	0.0248158248422565	0.0556469262538382	0.0591711064893814
0.841596797332698	0.813001640339383	0.81765361979517	0.864277840271483	0.867822260239886
0.511539922135314	0.474630106140513	0.481052786444913	0.541992576854367	0.54787467636723
0.889194541534297	0.863446656935171	0.867651829157956	0.908496642961547	0.912526295937318
0.435597420451728	0.401009405069742	0.40665332091351	0.464508739507425	0.469996210570962
0.720392856794749	0.688035734757463	0.692862513904043	0.74715955733221	0.752686934084498
0.517539741153826	0.481446570014355	0.487767512106082	0.547959236852859	0.553601751321652
0.687947228019969	0.654457484114373	0.659928805208205	0.714097469374073	0.719218538577309
0.482118669950748	0.444647194116887	0.451253148742409	0.512868786235399	0.519081199482552
0.478810040337483	0.443997580360695	0.448801802168232	0.509490742125649	0.51439583190832
0.116961797449169	0.0929120546091586	0.0965238466996166	0.139373373000799	0.144039688859457
0.293478351010909	0.260240436181146	0.265478197632398	0.322385840245739	0.327893311425915
0.681635401179903	0.646440842717153	0.652904087021333	0.71005463728382	0.715316223139218
0.972868661929096	0.955647683006289	0.958624928662509	0.984194314491619	0.985995482778346
0.00564139970077738	2.95837858300721e-5	1.40407466280848e-4	0.0170753384293681	0.01988985606248
0.0410545616039223	0.0235099713155057	0.0262969286908316	0.0593329659176667	0.0624614467924111
0.0362707548266487	0.0209360528839706	0.0229991208302524	0.0522766741884299	0.0552438848385282
0.0202601958034844	0.00799799537744394	0.00959580655062948	0.0336555180524714	0.0364251348984427
0.00608341032776627	2.08318883477325e-5	1.19769431350083e-4	0.0176125589488725	0.0205644475764443
0.0510588000107461	0.0308681008043217	0.0341787747948219	0.0706613175127759	0.0754183793766695
0.0753205913301375	0.0534740751315182	0.056311062935542	0.0961974125021663	0.0997866367121679
0.11842762367415299	0.0931443425580102	0.0972365963711775	0.141764139937676	0.146911192907166
0.0645908827015701	0.0445671376521517	0.047914197018458	0.0831910504900542	0.0872033000900397
0.00150284256254782	4.86451398239294e-6	1.93617448129102e-5	0.00975978095575298	0.0122914595421951
0.0812309545527952	0.0589520021101629	0.0623093154635483	0.102856139985203	0.106963510823783
0.0438452761144677	0.0276532579093729	0.0300943167392419	0.0609822506424897	0.0639236418219041
0.0237745328359474	0.0102077993779554	0.0120904088111448	0.0392402222078966	0.0430364761452849
0.184035915801771	0.154630180129564	0.158913939158007	0.210980633708621	0.216031375773544
0.0796289804395257	0.058073537599923	0.0616716517529286	0.0994785524012756	0.103119986580646
0.336630117379697	0.301713582911547	0.307844711346899	0.367262517095553	0.373729697075653
0.0046505704054968	1.71276189977069e-5	6.00960216430447e-5	0.0170154762490964	0.0198471289236405
0.414323856206375	0.377719940113642	0.383402485948679	0.444184369276001	0.45022742089476
0.855194516734006	0.827334230056447	0.831950867414548	0.876898103818659	0.880670639976685
0.597455035803055	0.560948915478785	0.567043443112173	0.627182702347099	0.632379935686586
0.766530002475933	0.735905233104579	0.7400473594588	0.792059960820729	0.795920446258251
0.424100111733287	0.388938865229541	0.394008307826442	0.454138577530839	0.460756953210668
0.465716959163716	0.429758898957272	0.435739975852369	0.495754828587892	0.50131876292858
0.648008855091417	0.612785665016869	0.619009125604213	0.676154744659525	0.68151060985367
0.637432803681708	0.602839232195926	0.608218512605187	0.667130274453575	0.67236413777359
0.785976630862409	0.75453682267958	0.760348307244755	0.810881659608318	0.816211936567707
0.762519990671211	0.730519347040651	0.735449943595953	0.787278335913217	0.791733576431202
0.736215846096158	0.702965582378841	0.708240621537736	0.764092009424867	0.768210166440171
0.777270252496864	0.746339429785424	0.751102600568947	0.802378853787968	0.806604460718833
0.625618773077088	0.589554359946052	0.596088815499388	0.654885353102897	0.660055299329917
0.782927038870178	0.750385508033172	0.756470738975859	0.807638518564358	0.812999803246216
0.70829863850237	0.675565915844714	0.679836283924134	0.735639451835402	0.740374163641673
0.823483274726791	0.794370197432257	0.798708059481135	0.846842683565318	0.850611887359057
0.375030648706182	0.339834416346743	0.345043748934669	0.404022726622659	0.41118807001394603
0.599293213370266	0.565395866467064	0.57080478760544	0.627804071126946	0.633452741617516
0.808355978884127	0.778493408906517	0.782914373038049	0.833084959569049	0.837770644286715
0.684864879400737	0.650368582090494	0.655224437870705	0.711586099334286	0.716243184378574
0.283091302020838	0.250782964730585	0.255724943521777	0.31038200732004	0.316106309759725
0.0239528054855089	0.00803709884692868	0.0102043257235969	0.0410685699620237	0.0451796216832938
0.913968524916487	0.889022442791795	0.893971510343134	0.931858286515745	0.934683299292306
0.050287805286969	0.0303808907958238	0.0335093744976377	0.0694434189100447	0.0731446152342506
0.777620792625229	0.746566012215473	0.751770305287724	0.802525487235707	0.806759461565981
0.359626561199721	0.324437524279431	0.32957422599313	0.389875961897798	0.396195606581457
0.259757130972519	0.225156775377717	0.231661767766739	0.288446457264	0.295415069658989
0.162178180176652	0.133112774646703	0.137634701475153	0.187373052356544	0.194118370886892
0.279909684896702	0.245579361941629	0.251156339137308	0.309448770940871	0.315239247129602
0.657350393745833	0.622357506693832	0.627856804007316	0.685519730486403	0.690029220898992
0.456151925852909	0.420567201485472	0.426049524071434	0.486508874298919	0.492180881869321
0.706605377747605	0.674157906875685	0.679024743267454	0.733095072370794	0.738348338226844
0.165270798847209	0.13729952700796	0.14182438446569	0.190195004366203	0.19488677814232
0.259994006149422	0.22555895571226	0.231082202871861	0.290103465667665	0.296398173119533
0.163939063106282	0.134994040753425	0.139200847761733	0.190401187880883	0.196400890804185
0.444032758069287	0.408313765373999	0.413892071488488	0.473465520046675	0.480021851045709
0.178916266137228	0.148877254128903	0.153459257397626	0.205460475839184	0.209940228221752
0.166816206275986	0.138736819179265	0.143194837889193	0.193390089622375	0.197837101655346
0.227009486002661	0.194943449538196	0.19990920253248	0.255013797685599	0.259765205483899
0.362934262079253	0.329376976592198	0.335195692867436	0.391592659360925	0.398028160813655
0.0253562069270637	0.0122283269578816	0.0140990099969348	0.0398441916843227	0.0427450543502242
0.261630388369486	0.228260618236234	0.234091710030772	0.290233198065516	0.296084545211369
0.283709122445828	0.251349972616111	0.255921284728822	0.312510419683974	0.317600132646597
0.00199261602042928	6.99088893865681e-6	2.49865049503771e-5	0.0117122037529205	0.0140334100986498
0.49946610615092	0.464593667744542	0.469595620280641	0.527826616282572	0.534313450886512
0.142513638554497	0.115907386042521	0.119913070904151	0.166999449474488	0.17141241183311
0.270335373238125	0.237207622810445	0.242219774301728	0.299937490447999	0.305638866726015
0.0286710049717525	0.0126437371264771	0.0146895640934575	0.0455159979814512	0.0491491412908584
0.0746718875669804	0.05346398518143	0.0567012311609351	0.0942599244830137	0.0982642214030384
0.151603473707317	0.12561402049094	0.129845340482031	0.175920400156999	0.180157493025921
0.153393018885193	0.126623832888	0.130682714174036	0.177404383478358	0.181585917777622
0.189887140697846	0.161553085627301	0.165858271357249	0.214989046925529	0.219429315677309
0.174767540602476	0.145935691304295	0.150560738276387	0.200145268400043	0.204695619752745
0.0217128458449751	0.00888456225878507	0.0106834097836828	0.0356160467292584	0.0382670088801803
0.180899301982134	0.15350212954149	0.157267667618063	0.205826994296963	0.210997515477106
0.260582650604629	0.228219305845682	0.233147136263829	0.290143902416197	0.29553604929994
0.299657567788717	0.265750297722496	0.271181237216372	0.328666634939419	0.333854183967736
0.144621034178823	0.116806194475236	0.120913698018546	0.169383608280402	0.174656613031947
0.158375433412757	0.129864454963697	0.134628098916543	0.183590359049322	0.188445171273241
0.066075407943909	0.0448544778567161	0.0480539801813514	0.0856343231547655	0.0897515052111009
0.309500717912711	0.274472921071483	0.279942590571204	0.339728911168517	0.345938616095121
0.0970391784514942	0.0733573618098924	0.0765898938115633	0.119477406995208	0.123345187425903
0.0328262802482138	0.0181941428128753	0.0203238948156333	0.048417676533442	0.0510410904267101
0.733738302459713	0.700070211200236	0.705045539394936	0.759894450334879	0.764885642502615
0.00796088833493074	1.1439646707746e-4	3.76438223734999e-4	0.0215716164011606	0.0246459334263822
0.27760456998281	0.244553118552517	0.250330636009169	0.305283746476922	0.3121886203341
0.0512433525243603	0.0327649624148824	0.0358976047097011	0.0694302109964546	0.0735192910991727
0.314432083310854	0.280487401068158	0.286174292653467	0.342523973629136	0.348309306596028
0.769175635005746	0.737006999700336	0.742545126390135	0.794307985284309	0.798751930127793
0.177503062003042	0.14970451351707	0.153274946124688	0.202228625036371	0.207608242019631
0.0515913872953021	0.0335646449650554	0.0359118210160858	0.0690770741785364	0.072321033604579
0.0141328992166139	0.00117684760508193	0.00283147115143203	0.0276595685849216	0.0310819997603618
0.656930121154646	0.621879764491911	0.627264424088545	0.685999827433224	0.690712731819314
8.91327394377895e-4	1.74054534225285e-6	6.15427411318992e-6	0.00658964574686275	0.00852373555087315
0.135152321772556	0.108174082648548	0.112248286968532	0.160201914914107	0.16499899790645
0.213873545704292	0.183719629671178	0.188342561160467	0.240176566405647	0.245578111315566
0.06257769498978	0.0436893461953931	0.0462531429636777	0.081561327002874	0.0855300321316345
0.307838450185795	0.274990004973697	0.279842912976954	0.335843113036078	0.340881913527753
0.0464128490684822	0.0286437198096715	0.0315915543088439	0.0635257838073693	0.0676543215353371
0.816037409469382	0.785633792219754	0.790523649864184	0.840029863652974	0.844298521071407
0.169858540263367	0.142714055066652	0.147412931742994	0.193798364622289	0.198561282236809
0.398802141822137	0.364604935596631	0.370029247173469	0.426983351133601	0.431806258312467
0.281447822416709	0.24736773257604	0.25300299695774	0.310831913395739	0.316171484384592
0.291826797426248	0.258503973395263	0.2636799078635	0.321155850926816	0.326835239709097
0.57212601349574	0.536038427517472	0.540890917221012	0.602247965447587	0.607459618042494
0.51313947699365	0.478384297000087	0.484312521584438	0.542968927282214	0.549785099651601
0.831639153754782	0.803538271365588	0.808213897950336	0.85400608508104	0.85821963749606
0.494414434582904	0.457803123484973	0.463962865044301	0.526631941217812	0.532175982658132
0.0127733512516305	0.00118907588454344	0.00237722832825085	0.0267103654652253	0.029881661080572
0.506516660695814	0.470446079680079	0.476522279670098	0.536962531658323	0.542128026482671
0.683998685178856	0.650399468450792	0.655516408043331	0.711976221985652	0.717320281166274
0.937371065414095	0.915118965312061	0.919015742899248	0.953025969585758	0.955808252503025
0.751613782904618	0.718289965423443	0.724301502303873	0.777639526449436	0.783116917125805
0.877558348616506	0.852600449136555	0.856412403252098	0.896864905752279	0.900552095111704
0.478836172476869	0.442661733358093	0.447747694441011	0.510333776726973	0.516555381995999
0.494559574892622	0.458550723853169	0.463666587521987	0.525666972174106	0.531113351162933
0.536564950400178	0.5003431347947	0.506189493649426	0.566462831260675	0.572884725094077
0.666437294738634	0.631900899603938	0.638394285563806	0.69551414107348	0.70089470058503
0.487511476945048	0.451946618862616	0.457019782355144	0.51762589144483	0.522626961319884
0.571657243306256	0.535161705547546	0.540679631502866	0.60284655090594	0.608240699500105
0.740635747158158	0.709094226118232	0.714292380864668	0.766148054372884	0.770502612280189
0.257085322481019	0.224147171790835	0.229509933783082	0.285966079254129	0.291425712578218
0.937580330687173	0.917824931872466	0.920758677145243	0.952605545346542	0.954946938907793
0.4624252674964	0.424918138647706	0.431859076865494	0.492768682479362	0.498932711296947
0.468845604071613	0.433099794124259	0.438795498014575	0.498633946978212	0.504219725304153
0.967542881460772	0.949489147778764	0.952438560797112	0.979283717019458	0.981239000059925
0.0160930088590318	0.00509492981821122	0.00670261862826681	0.0291186869433218	0.0318107653796283
0.534490415279905	0.499537149997886	0.505171194017382	0.564095528438128	0.57014174348155
0.171346694924092	0.143146455331508	0.146943436914209	0.196698747707646	0.201676827618249
0.39280476599711	0.357675338613033	0.363819947506247	0.421572285367515	0.427678426548335
0.2051172655324	0.175175038147453	0.179810285279535	0.231859075103172	0.237223664553466
0.233886336430699	0.201886511186923	0.207035282040292	0.260997203490038	0.266297126449768
0.0690245559864011	0.0491402863296717	0.0521835331244694	0.0888463847391085	0.0925409410626245
0.259640252010503	0.227270851496843	0.232397033848722	0.287944749154764	0.294278503026184
0.614374002461547	0.578140988076546	0.584594330168546	0.644485169831814	0.650680756126541
0.103991002351583	0.0801010644314608	0.0835150173379971	0.126113860005671	0.130952265759277
0.178453844166848	0.149275709525446	0.153481191517721	0.203969577533257	0.209819682550469
0.275731115860614	0.244171390564993	0.248959521247892	0.304732273022709	0.309765310360987
0.139642987698786	0.112972843979037	0.116810549576784	0.163070646570857	0.167630509819829
0.39279712968076	0.357478642707002	0.363218859533165	0.423124292364611	0.428563721501725
0.470386152919494	0.434329138289154	0.439694875948651	0.50058319114805	0.50693797075003
0.238216779004517	0.206646116353749	0.211881063738468	0.266078717807317	0.271236639834774
0.17042967336879	0.142300106585732	0.147261761321865	0.194641471614804	0.199888444566646
0.0934353486314429	0.0695431733571622	0.0726948738508821	0.115872151879246	0.120024498745471
0.199212641863824	0.16931225956752	0.17370298773076	0.225031841100798	0.230195097316307
0.118045774948632	0.0936667869960953	0.0976889598267306	0.140916843304737	0.145509869537671
0.0130617729206716	0.00295232507695733	0.00403874192302135	0.0258961860336521	0.0290334030093705
0.195218391020609	0.165307632725967	0.169988685091274	0.223049180618833	0.22866564001516199
0.291454714057353	0.255842993691028	0.26201748531377	0.321302321406362	0.328347036171522
0.0174541467215448	0.00518944771805174	0.00685982235678376	0.0315828978364698	0.0347337917043104
0.0881018724739543	0.0648431129941235	0.0684455236234434	0.11146714170301	0.115859682282226
0.0363541453836929	0.0187586569596067	0.0211365929418003	0.0553330263017905	0.059058916726772
0.0130838873562079	0.00141291047341042	0.00310850331542961	0.0267484236329439	0.030036364432772
0.661426167808704	0.626419259039351	0.631885192110595	0.689606183912039	0.694527697851636
0.669052969182882	0.63506990711658	0.640907089489093	0.697224303490967	0.703336182132997
0.0360233390439682	0.019619413996467	0.0220979169752953	0.0531706155813729	0.0570707019890099
0.226338984195862	0.195281396989176	0.200250112356864	0.254373666241724	0.259892700658356
0.170466512168328	0.141766505472317	0.146307899942311	0.195904312157994	0.201579740977354
0.217381801612341	0.186856819833151	0.192081786449056	0.243836610608227	0.248369580583829
0.0319165059597748	0.017894467709145	0.0198402301629756	0.0464234971923243	0.0493397568204704
0.110630950625177	0.0876612204625201	0.0908972317695041	0.131763351290994	0.136585996195446
0.00112376214600421	1.53199702266639e-6	7.54691798237401e-6	0.00805338268229688	0.0099961017993785
0.192440771539172	0.163124403341248	0.167462062951336	0.218160600845234	0.223590731356953
5.51671706742706e-4	8.27265454637211e-7	3.91937358940898e-6	0.00439356994604892	0.00568192349115762
0.0697641331178104	0.048607051376614	0.052085656385473	0.0893527387828296	0.0937571535283485
0.057737011184828	0.0389050106993461	0.0412934621225565	0.0756901866005665	0.0793385150795861
0.471288635307678	0.435813562931558	0.442035591365642	0.500581586540624	0.506996589615649
0.00553179838268111	1.02370764729295e-4	2.62734320764185e-4	0.0156650956257561	0.0179948304333229
7.23650291847581e-4	2.3653284545417e-6	7.92042486868882e-6	0.00587016567378579	0.00764892599734276
0.115310029790476	0.0912831618828358	0.0950604551728977	0.137385379933502	0.141373075622345
0.0888330973839256	0.0658137630414795	0.069414437364082	0.109654485534351	0.113778675520577
0.221185132786864	0.190925773262619	0.195592321537813	0.248443762351649	0.252549820371648
0.408275964377842	0.37265070421719	0.378514280366812	0.437843002685574	0.444456009714298
0.173679113451304	0.144701949101857	0.148403700984842	0.200561336927232	0.205708268549571
0.197007586227386	0.166553887394652	0.172033960135774	0.223779159918392	0.228898625243532
0.317621428141494	0.283358068260022	0.288516328984865	0.347540549194822	0.352469809473533
0.00951174504152176	4.73239927057605e-4	0.00107971935344759	0.0223240876579375	0.0251449677156837
0.0546003806785424	0.0352114110592656	0.0381353710123892	0.0727509363691716	0.0765737906400518
0.426624407764405	0.388984954668594	0.395323532196004	0.456734409752817	0.46284002610768
0.0530232390761339	0.0345493723167875	0.0374872365933894	0.0708566957881527	0.0744420244589468
0.319805761825409	0.286340150346865	0.291345329228046	0.347940100129412	0.353777869472867
0.102055914731662	0.0791124230774702	0.0822796071583209	0.123762463928796	0.127545870149665
0.0126598154867104	0.00176750590025024	0.00321027699573841	0.0247337545444178	0.0271541785292151
0.00194441319603973	6.85420514115172e-6	2.20221452372808e-5	0.0107118513300992	0.0129495291814155
0.46510245626864	0.428998249123727	0.434898477977933	0.494769919156829	0.501454326730166
0.111189867456034	0.0866394125289944	0.0904273326317322	0.133475348931168	0.137254273006921
0.0380996877329837	0.0223410864490769	0.0246721854537981	0.054875884295684	0.0581322737914644
0.183778955401156	0.155646599466631	0.159735445399596	0.209099116365287	0.213589282792632
0.0904607777415259	0.0681818263437627	0.0712287109406733	0.111113525448895	0.115370148542981
0.132648390183881	0.106909006783922	0.11141968528617	0.156953943143273	0.162288154645498
0.0945015019284813	0.0712242262329117	0.0744768253752423	0.11594057881672	0.120112388514609
0.0427651397804469	0.025508459434605	0.0280704947165995	0.0593712953042503	0.063236433518833
0.0027592771223706	7.27221663125916e-6	3.02297838022081e-5	0.0123311031264529	0.0148136376059708
0.0939886607540163	0.0710260556212805	0.0743323013587347	0.11579927455264	0.119636623381446
0.0619587180931546	0.0427165025553794	0.0456890588380388	0.080580904514504	0.0840510695857085
0.906476509925487	0.882305273697542	0.886851101017964	0.924388482209404	0.927965446277788
0.895566302356666	0.869328296229652	0.87362629536485	0.915770973086379	0.919958482190404
0.924144197271111	0.901491734643665	0.905058254877328	0.941521169737239	0.943763934651808
0.873691072257889	0.846986017021581	0.851458320750434	0.894588300517989	0.898743021756409
0.519264920113032	0.482782600177007	0.488662722525311	0.548591318759729	0.554685632443081
0.944532682203833	0.923620640522756	0.926912980880296	0.96044767940827	0.962870748024698
0.963059522447006	0.945442759848816	0.948579345866691	0.974821120007799	0.977083388727029
0.924302388528715	0.900721657320645	0.90465590213298	0.941442484394524	0.944219500336251
0.926930303604175	0.90523292221917	0.908573679247913	0.94327696159232	0.946100833430332
0.955533700250207	0.935095553168853	0.938757886588336	0.969732116599876	0.971899666379419
0.903831277540774	0.878851986539535	0.883804841053808	0.922389375249737	0.925772243983217
0.907098477209802	0.883044267658664	0.887196045119168	0.925440743775108	0.92848825208414
0.853881114961667	0.825080242047107	0.829969586124195	0.876710943876402	0.880355298142776
0.950279700077601	0.930103510085291	0.933922893759447	0.963729799009479	0.966488322269761
0.927088324360112	0.903025258172101	0.907682182762212	0.944273084597284	0.947058274992052
0.217771783289933	0.186868978721834	0.191319495566388	0.243809765736232	0.249131485804392
0.309034991674937	0.275556104757492	0.280158673634106	0.337255858569572	0.343172003727382
0.174760065855682	0.145936897637899	0.150350523821566	0.20046030830880401	0.205697997447816
0.463784710433901	0.426433726215008	0.433315051957928	0.494785829817141	0.500771279768146
0.380513546476518	0.346376528859667	0.351042387448761	0.409507912969691	0.415020178661753
0.0687383926003763	0.0471544465139978	0.0508771307751562	0.0889563657218229	0.0935620749964941
0.00141301939700247	3.39519638958935e-6	1.55985132985121e-5	0.00899738538143561	0.0109894240992693
0.0224238849738398	0.00805391766560402	0.0101263819128776	0.0390753326983763	0.0425576103768027
0.00264353802929201	9.7106438473818e-6	3.87938153379898e-5	0.0122835322642957	0.0146186074494587
0.382897198744822	0.346024260749959	0.352113218012811	0.413472938713172	0.418818591016805
0.0036755320400689	1.40777239534404e-5	6.16021261568255e-5	0.0138754371792048	0.0161163391149467
0.0244396777306865	0.0105450251737023	0.0126291479808754	0.0392077440052792	0.0419953199267366
0.00138984991502492	3.5673538009014e-6	1.36815050773805e-5	0.00806777596135561	0.00982687636683094
0.00106958777950003	2.35683984625296e-6	1.02085497056786e-5	0.00745584410057333	0.00948946818891444
