129-001	1.213427963096691
129-005	1.0374458534306223
129-006	1.226418993155766
129-014	1.2481810589902564
129-017	1.6859358834068254
129-019	1.1294647521508743
129-053	1.2348899069606576
129-057	1.2845384521655032
129-064	1.2951380420780274
129-069	1.0476698099305348
129-071	1.1454958745669601
129-073	0.9292069571407015
129-075	1.1949825124878033
129-077	1.122979645116404
129-081	1.6362745663876601
129-082	1.2903339699739793
129-083	1.6746636973518076
129-085	1.09894556645823
129-086	1.2363431843563868
129-087	1.1696918703490617
129-088	1.3307816511896318
129-089	1.3890405867879159
129-090	1.5640220489036176
129-091	1.2658202076520162
129-093	1.163463260987726
129-094	1.06333047452347
129-096	0.9993442870094407
129-098	1.5761913186404646
129-099	1.5050768971093575
129-100	1.463486856949796
129-101	1.3854189780839368
129-102	1.257750510006407
129-103	1.2637029085337024
129-104	1.4238309646486165
129-105	1.4000739845282624
129-106	1.6231435594902124
129-107	1.2824604573746772
129-108	1.8368921593353946
129-109	1.8139285752491006
129-110	1.4967170423699816
129-111	1.8101722422351805
129-112	1.566739157900985
129-113	1.3678757755958726
129-114	1.404993438552375
129-115	1.5699691685237338
129-116	1.5098385472113456
129-117	1.5194037897301191
129-118	1.3063037354233977
129-119	1.3483328548327718
129-120	1.3090082671598169
129-121	1.9680908987564605
129-122	1.7443183946279186
129-123	2.029068876015164
129-124	1.4131796899012727
129-125	1.7252634779396907
129-128	1.6601310267496185
129-129	1.8269657249626745
129-130	1.6553668443225003
129-132	1.515786356352645
129-138	1.4828537603246474
129-140	1.6923994331484478
129-142	1.6854725987100978
129-145	1.7619014555605694
131-001	1.2831536022003773
131-006	1.2367787560511134
131-008	0.8942496009972748
131-013	1.1403938226830648
131-024	1.4274363044510658
131-031	0.8712933659434193
131-033	1.418640537159102
131-041	1.216543461499788
131-043	1.16813835131672
131-044	1.1469261489466602
132-001	1.1972502585651092
132-002	1.1363896530021396
132-003	1.0030187353839792
132-004	1.247032293786383
132-005	1.2447307967981038
132-007	1.6795235200007883
132-009	1.1902794771939333
132-010	1.531800642706948
132-011	1.7414306218925972
132-012	1.8102540518642194
132-014	1.6351056591826783
132-015	NA
132-016	1.7032924879057245
132-017	1.6452875653277976
132-018	1.7429193038085815
132-019	1.80005827204275
132-020	1.9836187305024984
132-021	1.6777505526161878
132-022	1.5255126774963392
132-023	1.5262736711733316
132-024	1.6353005719598277
132-025	1.4346082213984412
132-026	1.8380862843827552
132-027	1.4744197007560123
132-028	1.5843252116190252
132-029	1.5932068993236832
132-030	1.6707211408509988
132-031	1.3987168811184478
132-032	1.2557584774751664
132-033	1.923810600138926
132-034	1.0863710022457558
132-035	1.663262999129008
132-037	1.282876401921402
132-038	1.3246848794881994
132-039	1.3811561832637669
132-040	1.4913298239537713
132-041	1.7228558794696571
132-042	1.6483701224358878
132-043	1.535576063835645
132-044	1.2486115059443164
132-045	1.3390717177475508
132-046	1.4045025807685594
