129-001	1.179200865254151
129-005	0.47954582227870124
129-006	0.7501848141593963
129-014	1.0766805414177718
129-017	0.9727675083616597
129-019	0.7724898532031436
129-053	0.697089120842707
129-057	0.91144842147727545
129-064	0.8473393212720293
129-069	0.485994840944343
129-071	0.2911062214398463
129-073	0.3590964378022821
129-075	0.7937071410087843
129-077	0.20196528719553952
129-081	0.7617319195916377
129-082	0.7971687303922051
129-083	1.0354030131393528
129-085	0.4894802307350761
129-086	0.5715271649991968
129-087	0.8383507604838246
129-088	0.7039241978928333
129-089	0.8501879402914411
129-090	1.0440384873528608
129-091	0.7027214098601071
129-093	0.5636986328148107
129-094	0.4295166025075408
129-096	0.4830203673537066
129-098	0.941065127904681
129-099	0.9136635503486459
129-100	1.049209191595641
129-101	0.6073965193327853
129-102	0.4549753972042216
129-103	0.5359914270221778
129-104	1.0581011472331943
129-105	0.8408154145710536
129-106	0.7535252358144873
129-107	0.4616020535040314
129-108	0.976537059791542
129-109	1.746474693779061
129-110	0.6218049638768768
129-111	0.7521137779302561
129-112	1.0892164490355483
129-113	0.6682496289382194
129-114	0.814915985741167
129-115	0.8794528396588861
129-116	1.1656110729921934
129-117	1.2250365451411904
129-118	0.5106789356724722
129-119	0.8474115884254351
129-120	0.8013762760858215
129-121	0.9554150761596908
129-122	1.3764637117414724
129-123	1.3581673044025393
129-124	0.7038773654893107
129-125	1.366889977365377
129-128	1.7578093814739553
129-129	1.0448069798126887
129-130	1.8226027636984143
129-132	0.839127046276958
129-138	1.0704805221641276
129-140	1.141348239250811
129-142	1.0599457921805007
129-145	1.0552785433736673
131-001	0.6810663355281656
131-006	1.2056315485499842
131-008	0.415140495020952
131-013	0.9137973988317993
131-024	1.16767330998672
131-031	0.36549907950776356
131-033	1.0224756893533296
131-041	0.5440000448704976
131-043	0.5673997603628635
131-044	0.6239962003361359
132-001	1.1775923925283762
132-002	0.48616581407225334
132-003	0.2902575759367957
132-004	0.6684212873422433
132-005	0.932160328351093
132-007	1.0304845748372824
132-009	0.4515359545693921
132-010	0.9062972991458299
132-011	0.9954551850086989
132-012	1.5273332965141484
132-014	1.0435709484334783
132-015	NA
132-016	1.270401880682112
132-017	1.0669621381429353
132-018	0.9000598500203081
132-019	1.6144089251561198
132-020	1.9314950926970265
132-021	0.7842965113157098
132-022	0.7798181983063308
132-023	0.598242132807505
132-024	0.9402023496181315
132-025	0.9857767839406513
132-026	1.1891881623078824
132-027	0.8922682155690158
132-028	0.9886898015654333
132-029	0.7157724489076943
132-030	0.7170757542886151
132-031	0.5721358272006459
132-032	0.7655993328021372
132-033	1.164407623801915
132-034	-0.06792903396433243
132-035	0.7440865226378028
132-037	0.5107919493078625
132-038	0.805761907443684
132-039	1.0043515898405588
132-040	1.4052247020659774
132-041	1.0715204731030135
132-042	1.0048044690820657
132-043	1.0153454157527924
132-044	0.9264107795834423
132-045	0.8385138701556968
132-046	1.06279135168208
132-047	0.7215978635333632
132-048	0.6955691575478509
132-049	0.5934544689944482
132-050	0.5403340120642687
132-051	0.9556352321359461
132-052	0.43599099840567324
132-053	0.846073626665662
132-054	1.680613661893693
132-055	0.9738770655799989
132-056	1.048679585867325
132-057	1.2446628496762104
132-058	1.0250474243408976
132-059	0.7447366522291351
132-060	0.43336636808009477
132-061	1.2349182174074784
132-062	1.5918350907364602
132-063	0.6887148660733601
132-064	0.9126319533072988
132-065	1.3818315559602523
132-066	0.8731844381175364
132-067	0.7956767041746262
132-068	0.8903423143077455
132-069	0.6096463504834074
132-070	1.2347093496077448
132-071	0.7872133286727214
132-072	1.8456807821014458
132-073	0.4962048665654857
132-074	0.5297814319134112
132-075	1.6403850596841951
132-076	1.0510565483733936
132-077	1.1460830683814154
132-078	1.0776760760913293
132-079	0.9737584553289895
132-080	0.9413051091153473
132-081	0.7818846397474183
132-082	0.5985439743582724
132-083	0.4032044966087858
132-084	0.5583619696828703
132-085	0.3872136558040898
132-086	0.25304464196561915
132-087	0.5899658230655282
132-088	0.43448420527006476
132-089	0.8419594398713146
132-090	0.6130438569190353
132-091	0.8330558794611252
132-092	0.46619577604021545
132-093	0.28290199022382573
132-094	0.4561011198266302
132-095	0.6082385372030654
132-096	0.8320773228734188
132-097	0.7518852611544162
132-098	0.6240940034321434
132-099	0.9774088663541945
132-100	0.33683877785213184
132-102	0.7234719425226686
132-103	0.5153939644232611
132-104	1.5546296759391047
132-105	1.0722907523659806
132-106	0.49525909558890535
132-107	0.8380901856654318
132-108	0.6382769520340105
132-109	0.8499896347376423
132-110	0.7984351225801194
132-111	0.7002646483288071
132-112	0.9206635055006718
132-113	0.7810238541220729
132-114	0.43796894411488185
132-115	0.7635867682303565
132-116	0.9841236758289647
132-117	0.5614383837198565
132-118	0.970569829640404
132-119	0.6089968849056152
