129-001	1.0506467843732339
129-005	0.8281150409704298
129-006	0.9908414631384513
129-014	1.0794294692513358
129-017	1.2412685890696329
129-019	1.3212223643761758
129-053	0.9541643843022365
129-057	1.108067447438865
129-064	1.0474944174894993
129-069	1.1105408595333834
129-071	1.0190278093252674
129-073	1.0432757436286437
129-075	0.9425431030182209
129-077	1.2086617938120676
129-081	1.300736472758244
129-082	1.232122847742282
129-083	1.3188181959949767
129-085	1.1445412205565095
129-086	1.3518323075647887
129-087	1.119068297235492
129-088	1.2356168096603974
129-089	1.2240695060250584
129-090	1.1502555218199482
129-091	1.0748317600027062
129-093	1.3123786781697224
129-094	1.2556160374777743
129-096	1.0712410918719777
129-098	1.2062701633746196
129-099	1.1943769106524889
129-100	1.035317438295796
129-101	1.253476999229025
129-102	1.233143181625716
129-103	1.2329974833665525
129-104	1.1992114872242254
129-105	1.27954399117301
129-106	1.2002659423946096
129-107	1.0910840222473182
129-108	1.4056066721522635
129-109	1.5495817452807348
129-110	1.2580347624244665
129-111	1.4610539066678427
129-112	1.081635664460993
129-113	1.1294647521508743
129-114	1.2933563654606215
129-115	1.1749558552554433
129-116	1.3429953429747385
129-117	1.0643658499395185
129-118	1.1100466662937727
129-119	1.2584609896100056
129-120	0.9768212316141874
129-121	1.5692407226826872
129-122	1.3250836300749942
129-123	1.4768203878192612
129-124	1.000815686943843
129-125	1.2435780589182954
129-128	1.3353957256863542
129-129	1.3454723665996355
129-130	1.1841781769977564
129-132	1.208363152627229
129-138	1.2190584417439767
129-140	1.0703842672115553
129-142	1.1811135101798533
129-145	1.3357902289461225
131-001	1.0767074532800598
131-006	0.8359479791916166
131-008	0.7060634058264915
131-013	1.0066797316018357
131-024	0.9865627848594868
131-031	0.8182367913987669
131-033	1.0166789059054233
131-041	0.9254486696589207
131-043	0.8469406537393619
131-044	0.9904701300484066
132-001	1.095106149338822
132-002	0.9936220748104786
132-003	0.8885083508617035
132-004	1.0922588146959344
132-005	0.9510785573598189
132-007	1.1187416599632753
132-009	1.0619483042965183
132-010	1.142469671731886
132-011	1.2621473683770081
132-012	1.3107622985074538
132-014	1.501518570214606
132-015	0.9614552838285286
132-016	1.2020709970363397
132-017	1.0789196553223737
132-018	1.2377943528014466
132-019	1.0939346991169987
132-020	1.4000739845282624
132-021	1.0977786079195322
132-022	1.3303851666803739
132-023	1.2230398670431617
132-024	1.0930971079799994
132-025	1.0999447339018884
132-026	1.2376493306853198
132-027	1.0172214504525956
132-028	1.0961091584499911
