129-001	1.0370631610466163
129-005	1.3217412757419662
129-006	1.2688577540449522
129-014	1.1473883387938018
129-017	1.4310835055998654
129-019	1.1954078801814885
129-053	1.3143439428094916
129-057	1.2049896265113655
129-064	1.25
129-069	1.3749545447032059
129-071	1.5349267083479914
129-073	1.3433167906342867
129-075	1.231665539016173
129-077	1.586820720812531
129-081	1.5567594547649293
129-082	1.2806248474865698
129-083	1.378948875049398
129-085	1.3564659966250536
129-086	1.5596473960482222
129-087	1.2519984025548914
129-088	1.4058805070133094
129-089	1.345548215412588
129-090	1.296919426949878
129-091	1.3258959235173777
129-093	1.35
129-094	1.469693845669907
129-096	1.2971121771072849
129-098	1.378404875209022
129-099	1.3520355024924458
129-100	1.2503999360204718
129-101	1.5016657417681205
129-102	1.5164102347320134
129-103	1.4394443372357266
129-104	1.2103718436910205
129-105	1.346476884316994
129-106	1.5446682491719703
129-107	1.5381807436059003
129-108	1.5375304875026055
129-109	1.0599528291391085
129-110	1.5586853434866192
129-111	1.7738376475878508
129-112	1.2718097341976904
129-113	1.418802311810916
129-114	1.3429445260322557
129-115	1.4136831328130077
129-116	1.2016655108639842
129-117	1.4152738250953418
129-118	1.4882876066137216
129-119	1.2851069994362336
129-120	1.3315404612703288
129-121	1.7527121840165316
129-122	1.2290240030202828
129-123	1.398570698963767
129-124	1.4237275020171523
129-125	1.1962441222426132
129-128	1.1443338673656391
129-129	1.5690761613127644
129-130	0.9197825830053535
129-132	1.4333527130472807
129-138	1.239758040909596
129-140	1.3451765683359194
129-142	1.3649175799292792
129-145	1.424605208470052
131-001	1.3501851724856113
131-006	1.0256705123966467
131-008	1.2706297651164953
131-013	1.1264990013311151
131-024	1.1491301057756689
131-031	1.2886038956948718
131-033	1.2190159966136622
131-041	1.4019629096377693
131-043	1.368027777495764
131-044	1.3196590468753662
132-001	1.010198000393982
132-002	1.3858210562695314
132-003	1.431258187749506
132-004	1.372406645276829
132-005	1.1789826122551597
132-007	1.395707705789432
132-009	1.4584238067173751
132-010	1.3854602123482291
132-011	1.4597945060863875
132-012	1.1519548602267364
132-014	1.4228492541376265
132-015	NA
132-016	1.2641202474448388
132-017	1.3436889521016389
132-018	1.5241391012633985
132-019	1.0972693379476162
132-020	1.0329569206893383
132-021	1.5670035098875814
132-022	1.4512063946937388
132-023	1.6209565077447328
132-024	1.4247806848775006
132-025	1.3992855319769444
132-026	1.3917614738165445
132-027	1.3656500283747663
132-028	1.364551208273255
132-029	1.5567594547649293
132-030	1.6116761461286198
132-031	1.5099668870541498
132-032	1.2976902558006667
132-033	1.4618481453283716
132-034	1.7686152775547315
132-035	1.611831256676703
132-037	1.4761436244485155
132-038	1.296148139681572
132-039	1.223315167894194
132-040	1.047854951794379
132-041	1.4058805070133094
132-042	1.3813037319865606
132-043	1.335102992281869
132-044	1.1749468073066116
132-045	1.2841339493993607
132-046	1.2569805089976536
132-047	1.4941552797483935
132-048	1.3998214171814918
132-049	1.4359665734271114
132-050	1.4886235252742717
132-051	1.3733171520082315
132-052	1.4862705002791383
132-053	1.2639224659764539
132-054	1.010940156488009
132-055	1.2332882874656679
132-056	1.2495999359795118
132-057	1.05
132-058	1.2884098726725126
132-059	1.2814054783713076
132-060	1.3689411966918084
132-061	1.110405331399305
132-062	1.0821275340735028
132-063	1.3671137480107498
132-064	1.2940247292845681
132-065	1.0014988766843425
132-066	1.3190905958272918
132-067	1.2893796958227628
132-068	1.3204166009256322
132-069	1.361616686149226
132-070	1.149565135170687
132-071	1.2537942414925984
132-072	0.9069178573608527
132-073	1.4503447865938637
132-074	1.5459624833740306
132-075	1.14564392373896
132-076	1.2411688039908189
132-077	1.2218837915284744
132-078	1.226988182502179
132-079	1.2625371281669304
132-080	1.5274161188098023
132-081	1.2591663909110662
132-082	1.3449907062875937
132-083	1.374772708486752
132-084	1.6569550386175238
132-085	1.4691834466805023
132-086	1.4892951352905173
132-087	1.374772708486752
132-088	1.3362260287840526
132-089	1.3287211897158862
132-090	1.3386560424545209
132-091	1.3733171520082315
132-092	1.4253069844773791
132-093	1.6904141504376966
132-094	1.5957756734578956
132-095	1.5809807082946963
132-096	1.424956139675885
132-097	1.4175683405042594
132-098	1.7399712641305316
132-099	1.4124446891825535
132-100	1.5201973556088038
132-102	1.6710774967068402
132-103	1.6472704695950813
132-104	1.2429802894656052
132-105	1.396782015920881
132-106	1.8732325002519041
132-107	1.4597945060863875
132-108	1.5051577990363667
132-109	1.4918109799837243
132-110	1.564768353463221
132-111	1.5874507866387544
132-112	1.4823967080373592
132-113	1.5541878908291624
132-114	1.4039230748157108
132-115	1.653329973114865
132-116	1.2739701723352868
132-117	1.5376930773076922
132-118	1.6361540269791228
132-119	1.3017296186228535
132-120	1.4024977718342373
132-121	1.2186057606953942
132-122	1.364551208273255
132-123	1.3939153489362257
132-124	1.4289856542317
132-125	1.3047988350699888
132-126	1.3782234942127491
132-127	1.5485477067239486
132-128	1.20124934963562
132-129	1.3852797551397336
132-130	1.380217374184226
132-131	1.3512956745287095
132-132	1.346476884316994
132-133	1.609192344003662
132-134	1.307478489306803
132-135	1.365283853270081
132-136	1.2982680770934791
132-137	1.4820593780277496
132-138	1.177709641634983
132-139	1.5594870951694342
132-140	1.362901317043901
132-141	1.615085137074823
132-142	1.1687600266949585
132-143	1.4207392441964852
132-144	1.2056118778446072
132-145	1.2271919165313956
132-146	1.4916433890176297
132-147	1.5727364687066934
133-001	1.2856904759700136
133-002	1.3535139452550904
133-003	1.2220883765096533
133-004	1.3623509092741122
133-005	1.4575664650368434
133-006	1.2343014218577244
133-007	1.2917043005270208
133-008	1.0779610382569491
133-009	1.2181953866272848
133-010	1.331164903383499
133-011	1.266293804770441
133-012	1.6014056325615942
133-014	1.2720062892926278
133-015	1.499166435056495
133-016	1.1482595525402783
133-017	1.2385475364312828
133-018	0.9492101980067429
133-019	1.5300326793895613
133-020	1.2911235417263525
133-021	1.3691238074038448
133-022	1.4085453489327207
133-023	1.1983321743156194
133-024	1.2942179105544784
133-025	1.2957623238850557
133-026	1.3217412757419662
133-027	1.30728726758888
133-028	1.4921461054467824
133-029	1.4295104056983985
133-030	1.1683321445547923
133-031	1.3211737205984684
133-032	1.3084341787036902
133-033	1.4010710188994704
133-034	1.4030324301312496
133-035	1.620185174601965
133-036	1.4265342617687107
133-037	1.4964959071110084
133-038	1.2020815280171309
133-039	1.334353776177817
133-040	1.1478240283248995
135-001	1.7429859437184225
135-004	1.1836384583140243
135-008	1.2393546707863734
135-012	1.4436065946094871
135-013	1.4449913494550755
135-016	1.392479802366986
135-017	1.786057109949175
135-018	1.438054240979804
135-019	1.218400590938793
135-020	1.7175564037317668
135-021	1.1696153213770757
135-023	1.3394028520202577
135-024	1.2585706178041818
135-025	1.9735754355990551
135-026	1.3852797551397336
135-027	1.2179901477434043
135-028	1.4541320435228708
135-029	1.2196310917650468
135-030	1.2882158204276177
135-031	1.5347638254793472
135-032	0.9628083921528727
135-033	1.5079787796915447
135-034	1.2212698309546504
135-035	1.4563653387800741
135-036	1.433701503103069
135-037	1.16081867662439
135-038	1.2619429464123963
135-039	1.2792575972023774
135-040	1.3258959235173777
