"pop","ID","long_stamen_length","short_stamen_length","pistil_length","nectary_area_1","nectary_area_2","floral_tube_length","crease_to_top_height","crease_to_bottom_height","tube_height_at_base","tube_height_at_inflection","mouth_angle","platform_angle","upper_petal_angle","tube_width_at_mouth","tube_width_at_base","lower_petal_angle","tube_height_at_mouth","mouth_constriction_angle","stamen_length_ratio","longstamen_pistil_ratio","longstamen_tube_ratio","pistil_tube_ratio","floral_crease_ratio","mouth_height_width_ratio","throat_inflation_ratio"
129,"129-129B",31.834,25.014,36.808,1.199,1.213,24.588,5.71,3.202,3.531,5.035,53.838,53.838,142.956,7.445,3.925,163.206,8.912,0,1.2726473175022,0.864866333405781,1.29469659996746,1.49699040182203,1.78326046221112,1.19704499664204,1.42594165958652
129,"129-100A",27.981,24.706,30.718,0.55,0.846,23.055,4.469,1.308,2.456,3.714,63.538,45.232,143.027,5.893,2.798,153.435,5.777,-18.306,1.1325588925767,0.910899147079888,1.21366297983084,1.33237909347213,3.41666666666667,0.980315628712031,1.51221498371336
129,"129-100B",27.284,22.893,30.416,0.834,0.702,22.589,4.173,1.819,2.199,3.604,63.756,47.739,143.952,6.107,2.834,152.292,5.993,-16.017,1.1918053553488,0.897027880063125,1.20784452609677,1.34649608216389,2.29411764705882,0.981332896675946,1.63892678490223
129,"129-125A",25.448,22.06,30.572,1.017,0.862,22.857,5.614,1.431,2.382,3.786,76.059,49.597,145.274,5.678,3.468,138.667,7.046,-26.463,1.15358114233908,0.83239565615596,1.11335695848099,1.3375333595835,3.92313067784766,1.24092990489609,1.58942065491184
129,"129-120A",26.74,23.399,28.289,0.972,1.056,20.932,3.471,2.169,1.947,3.205,61.996,47.871,155.149,4.849,2.794,142.855,5.64,-14.124,1.14278387965298,0.945243734313691,1.27746990254156,1.35147143130136,1.60027662517289,1.16312641781811,1.64612223934258
129,"129-120B",27.269,24.137,27.145,1.303,1.072,22.038,3.934,1.377,2.073,3.061,63.627,52.546,143.201,4.563,2.518,153.172,5.31,-11.082,1.1297592907155,1.00456806041628,1.23736273709048,1.23173609220437,2.85693536673929,1.16370808678501,1.47660395561987
129,"129-138A",23.584,22.574,27.469,1.341,1.345,20.739,3.962,1.677,2.492,3.617,41.7,41.7,165.687,6.617,3.451,152.613,5.639,0,1.04474173828298,0.85856784011067,1.13718115627562,1.32450937846569,2.36255217650566,0.85219888166843,1.45144462279294
129,"129-138B",29.267,25.972,30.244,1.903,1.851,22.701,4.849,1.397,2.324,3.807,38.154,38.154,160.963,5.815,3.317,160.884,6.246,0,1.12686739565686,0.967696071948155,1.28923835954363,1.33227611118453,3.47100930565498,1.07411865864144,1.6381239242685
129,"129-133A",28.402,22.957,30.957,1.272,1.14,25.052,6.371,3.118,3.92,5.366,52.174,52.174,148.617,9.918,4.03,159.21,9.49,0,1.23718255869669,0.917466162741868,1.13372185853425,1.23570972377455,2.04329698524695,0.956846138334342,1.36887755102041
129,"129-133B",29.396,23.932,32.289,1.416,1.189,26.185,6.877,2.576,3.796,5.407,68.684,41.648,135.514,9.916,4.202,155.803,9.453,-27.035,1.22831355507271,0.910402923596271,1.12262745846859,1.23311055948062,2.66964285714286,0.953307785397338,1.42439409905163
129,"129-145A",27.813,25.257,NA,1.275,0.795,26.309,5.621,2.072,4.332,5.236,61.022,33.818,148.746,8.835,3.614,150.232,7.693,-27.204,1.10119966741893,NA,1.05716674902125,NA,2.71283783783784,0.870741369552914,1.20867959372114
129,"129-145B",27.399,22.782,32.36,1.347,1.058,25.633,6.026,1.987,3.808,5.621,83.57,36.892,136.945,8.17,3.992,139.485,8.013,-46.678,1.20265999473268,0.846693448702101,1.06889556431163,1.26243514219951,3.03271263210871,0.98078335373317,1.47610294117647
129,"129-124A",24.282,24.125,29.273,0.925,0.753,22.885,4.647,2.08,3.229,3.542,36.257,36.257,154.881,8.528,2.747,168.862,6.727,0,1.00650777202073,0.829501588494517,1.06104435219576,1.27913480445707,2.23413461538462,0.788813320825516,1.09693403530505
129,"129-124B",27.501,22.686,28.294,0.532,0.582,22.563,3.571,1.974,2.716,3.353,21.462,21.462,168.253,7,2.694,170.285,5.545,0,1.21224543771489,0.971972856435994,1.21885387581439,1.25399991135931,1.80901722391084,0.792142857142857,1.23453608247423
129,"129-122A",30.958,24.777,33.714,1.327,1.336,25.255,6.408,1.27,2.464,4.939,NA,NA,NA,7.009,4.25,NA,7.678,NA,1.24946522985026,0.918253544521564,1.22581666996634,1.3349435755296,5.04566929133858,1.09544870880297,2.00446428571429
129,"129-122B",27.696,23.179,30.158,1.261,1.169,22.686,5.036,1.751,2.629,4.276,53.262,33.287,150.705,6.425,3.275,156.033,6.787,-19.975,1.19487467103844,0.918363286690099,1.22084104734197,1.32936612889006,2.87607081667618,1.05634241245136,1.62647394446558
129,"129-098A",28.271,23.401,29.728,1.501,1.527,22.898,5.126,2.122,2.74,4.486,79.421,56.237,153.728,5.875,3.588,126.851,7.248,-23.184,1.20811076449724,0.950988966630786,1.2346493143506,1.2982793257053,2.41564561734213,1.23370212765957,1.63722627737226
129,"129-098B",27.377,23.057,27.31,1.075,1.092,21.212,4.547,1.678,2.075,3.49,76.009,50.577,150.469,4.868,3.094,133.521,6.225,-25.433,1.18736175564904,1.00245331380447,1.29063737507071,1.28747878559306,2.70977353992849,1.27875924404273,1.68192771084337
129,"129-144A",29.093,25.266,35.384,0.777,0.838,25.952,7.352,2.947,4.706,7.075,73.021,40.881,141.778,9.954,3.47,145.201,10.299,-32.14,1.15146837647431,0.822207777526566,1.12103113440197,1.3634401972873,2.49474041398032,1.03465943339361,1.50339991500212
129,"129-147A",25.987,21.591,31.25,0.974,1.14,22.684,6.223,1.968,2.545,3.894,75.132,30.259,147.933,9.014,4.501,136.935,8.191,-44.873,1.20360335324904,0.831584,1.14560923999295,1.37762299418092,3.16209349593496,0.908697581539827,1.53005893909627
129,"129-147B",26.351,20.686,31.821,0.892,1.016,24.385,4.747,2.969,3.847,5.436,44.936,26.542,158.787,8.652,3.913,156.277,7.716,-18.394,1.27385671468626,0.828100939631061,1.08062333401681,1.30494156243592,1.5988548332772,0.891816920943135,1.41304912919158
129,"129-149A",28.173,21.708,32.806,0.84,1.181,25.613,7.288,3.045,4.008,7.08,74.148,40.124,143.698,8.016,4.39,142.154,10.333,-34.024,1.29781647318961,0.858775833688959,1.09994924452426,1.280833951509,2.39343185550082,1.28904690618762,1.76646706586826
129,"129-149B",29.984,23.156,33.337,0.957,1.167,26.596,7.064,2.816,4.67,7.774,71.434,35.763,144.618,8.431,4.055,143.948,9.88,-35.671,1.29486958023838,0.899421063682995,1.12738757707926,1.253459166792,2.50852272727273,1.17186573360218,1.66466809421842
129,"129-082A",26.187,22.588,28.859,1.088,NA,19.752,3.777,1.744,2.125,3.781,75.035,60.322,142.479,4.264,3.584,142.486,5.521,-14.713,1.15933238887905,0.907411899234208,1.32578979343864,1.46106723369785,2.16571100917431,1.29479362101313,1.77929411764706
129,"129-082B",27.314,23.319,28.775,1.254,1.155,20.056,3.491,1.536,2.11,3.5,65.383,51.857,141.748,4.826,3.273,152.869,5.027,-13.526,1.17131952485098,0.949226759339705,1.36188671719186,1.43473274830475,2.27278645833333,1.04164939908827,1.65876777251185
129,"129-092A",25.319,21.59,23.978,1.41,1.284,17.543,2.961,2.776,2.587,4.341,62.445,62.445,160.097,5.827,3.064,137.459,5.737,0,1.17271885132006,1.0559262657436,1.44325371943225,1.36681297383572,1.06664265129683,0.984554659344431,1.67800541167375
129,"129-092B",25.536,21.838,22.158,1.101,1.03,18.864,4.182,2.393,2.199,3.63,38.561,38.561,153.592,5.074,2.68,167.847,6.575,0,1.1693378514516,1.15245058218251,1.35368956743003,1.17461832061069,1.7475971583786,1.29582183681514,1.65075034106412
129,"129-097A",24.836,22.304,25.538,0.995,0.917,19.442,3.879,1.401,2.272,3.739,69.796,50.479,139.633,6.471,2.787,150.571,5.279,-19.317,1.11352223816356,0.97251155141358,1.27744059253163,1.31354798889003,2.76873661670236,0.815793540411065,1.64568661971831
129,"129-097B",25.595,23.276,26.946,1.038,1.006,19.982,3.376,1.828,2.475,3.863,63.195,40.606,145.103,6.291,3.086,151.702,5.204,-22.589,1.09963052070803,0.949862688339642,1.28090281253128,1.34851366229607,1.84682713347921,0.827213479573994,1.56080808080808
129,"129-134A",31.005,28.066,37.48,1.175,1.157,29.615,6.076,1.198,4.015,4.985,NA,NA,NA,8.308,3.154,NA,7.274,NA,1.10471745172094,0.827241195304162,1.04693567448928,1.26557487759581,5.07178631051753,0.875541646605681,1.24159402241594
129,"129-134B",31.872,27.714,38.333,1.488,1.261,29.887,6.048,1.277,3.815,4.82,NA,NA,NA,8.767,3.276,NA,7.325,NA,1.15003247456159,0.831450708267028,1.06641683675177,1.28259778499013,4.73610023492561,0.835519561993841,1.26343381389253
129,"129-087A",26.51,22.981,26.234,1.31,1.092,23.55,3.623,1.124,1.819,3.267,47.186,34.967,153.732,5.017,2.81,159.082,4.748,-12.22,1.15356163787477,1.01052069833041,1.12569002123142,1.11397027600849,3.22330960854093,0.94638230017939,1.79604178119846
129,"129-087B",26.072,22.115,26.911,1.606,1.323,22.104,2.819,2.011,2.103,3.743,54.134,54.134,143.564,4.693,3.314,162.302,4.83,0,1.17892832918833,0.968823157816506,1.1795150199059,1.21747195077814,1.40179015415216,1.02919241423397,1.77983832620067
129,"129-119A",29.341,24.618,30.204,1.474,1.022,23.244,3.866,1.609,2.474,3.849,66.763,32.469,145.804,7.267,3.592,147.433,5.475,-34.294,1.1918514907791,0.971427625480069,1.26230425055928,1.29943211151265,2.40273461777502,0.75340580707307,1.55578011317704
129,"129-119B",28.091,24.15,28.344,1.342,0.907,22.838,3.836,1.694,1.921,3.469,54.676,25.912,152.622,6.315,3.448,152.702,5.53,-28.764,1.1631884057971,0.991073948631104,1.23001138453455,1.24108941238287,2.26446280991736,0.8756927949327,1.80583029672046
129,"129-090A",30.56,27.986,34.021,1.048,0.984,25.526,4.778,1.682,2.434,3.463,84.164,46.441,149.726,6.452,3.159,126.11,6.46,-37.723,1.09197455870793,0.898268716381059,1.19721068714252,1.3327979315208,2.84066587395957,1.00123992560446,1.4227608874281
129,"129-107A",25.368,20.792,26.822,0.705,0.882,20.728,3.316,2.754,2.49,3.403,77.107,77.107,142.825,5.885,3.147,140.068,6.07,0,1.22008464794152,0.945790768771904,1.22385179467387,1.29399845619452,1.20406681190995,1.03143585386576,1.36666666666667
129,"129-107B",24.801,20.435,25.311,0.991,0.767,19.65,3.895,1.978,2.297,3.202,69.451,69.451,152.998,5.199,2.808,137.551,5.874,0,1.21365304624419,0.979850657816759,1.26213740458015,1.28809160305344,1.96916076845298,1.12983266012695,1.39399216369177
129,"129-104A",28.665,24.34,27.779,1.341,1.466,22.327,3.784,1.597,2.221,3.364,72.736,47.641,152.437,6.966,3.584,134.827,5.381,-25.095,1.17769104354971,1.03189459663775,1.2838715456622,1.24418865051283,2.36944270507201,0.772466264714327,1.5146330481765
129,"129-104B",27.972,23.952,27.587,1.547,1.431,21.48,4.522,1.333,2.373,3.508,65.683,44.559,143.557,6.01,3.051,150.76,5.855,-21.124,1.16783567134269,1.01395584876935,1.30223463687151,1.28431098696462,3.39234808702176,0.974209650582363,1.47829751369574
129,"129-118A",24.948,23.248,26.974,1.066,1.053,19.016,3.541,2.185,2.33,3.639,72.283,48.418,148.139,5.821,2.753,139.578,5.725,-23.865,1.07312456985547,0.924890635426707,1.31194783340345,1.4184896928902,1.62059496567506,0.983507988318158,1.5618025751073
129,"129-118B",29.412,26.32,31.319,1.554,1.414,21.176,3.844,2.245,2.628,3.155,64.961,41.981,162.121,6.39,3.316,132.917,6.089,-22.98,1.11747720364742,0.93911044413934,1.38893086513034,1.47898564412542,1.71224944320713,0.952895148669797,1.20053272450533
129,"129-127A",26.68,21.925,28.803,1.162,0.932,23.099,4.887,1.65,2.419,3.892,38.337,24.497,150.464,6.893,3.922,171.2,6.536,-13.84,1.21687571265678,0.926292400097212,1.1550283562059,1.24693709684402,2.96181818181818,0.948208327288554,1.60892930963208
129,"129-127B",28.392,22.645,31.035,0.891,0.982,24.02,5.037,1.327,2.573,4.128,53.047,29.94,146.502,6.797,3.283,160.451,6.363,-23.107,1.25378670788253,0.914838086031899,1.18201498751041,1.29204829308909,3.79577995478523,0.936148300720906,1.60435289545278
129,"129-105A",27.589,23.04,29.017,1.208,1.142,22.743,4.42,1.543,2.278,3.247,NA,NA,NA,5.742,3.994,NA,5.963,NA,1.19743923611111,0.950787469414481,1.21307655102669,1.27586510134987,2.86454957874271,1.03848833159178,1.42537313432836
129,"129-105B",27.711,22.404,28.782,1.416,1.267,21.964,3.691,2.083,2.462,3.46,38.454,38.454,155.333,6.059,3.196,166.214,5.774,0,1.23687734333155,0.962789243277048,1.26165543616828,1.3104170460754,1.77196351416227,0.952962535071794,1.40536149471974
129,"129-140A",30.995,27.385,31.481,1.388,1.564,24.989,5.525,1.457,2.15,3.674,NA,NA,NA,5.144,2.745,NA,6.982,NA,1.13182399123608,0.984562116832375,1.24034575213094,1.25979430949618,3.7920384351407,1.35730948678072,1.70883720930233
129,"129-140B",30.007,26.653,31.457,1.406,1.477,24.353,5.34,2.162,2.245,3.827,68.361,57.446,146.837,5.476,3.088,144.802,7.502,-10.915,1.12583949274003,0.953905331086881,1.23216852133207,1.29170944031536,2.46993524514339,1.3699780861943,1.70467706013363
129,"129-102A",25.605,22.427,30.22,1.031,NA,21.633,3.637,2.734,2.418,4.082,27.673,27.673,159.439,4.783,3.432,172.889,6.371,0,1.14170419583538,0.847286565188617,1.18360837609208,1.39693986039847,1.3302852962692,1.33200919924733,1.68817204301075
129,"129-102B",24.339,21.486,27.616,1.094,1.145,19.908,3.398,1.865,2.366,3.437,43.351,43.351,161.497,NA,NA,155.152,5.263,0,1.1327841385088,0.881336906141367,1.22257383966245,1.38718103275065,1.82198391420912,NA,1.45266272189349
129,"129-114A",27.843,22.613,28.302,1.312,NA,23.482,4.33,1.905,1.694,3.362,67.11,55.978,132.001,5.265,3.964,160.889,6.235,-11.132,1.23128289037279,0.983782064871741,1.18571671918917,1.20526360616643,2.27296587926509,1.18423551756885,1.98465171192444
129,"129-114B",25.405,21.976,28.117,1.572,1.491,23.023,3.821,1.702,1.951,3.238,64.89,43.734,140.488,6,3.326,154.622,5.523,-21.156,1.15603385511467,0.903545897499733,1.10346175563567,1.2212570038657,2.24500587544066,0.9205,1.65966171194259
131,"131-006A",20.935,19.008,20.478,0.643,0.72,17.521,3.094,1.155,1.64,3.203,55.852,34.2,150.14,4.52,2.322,154.009,4.249,-21.652,1.10137836700337,1.02231663248364,1.1948518920153,1.16876890588437,2.67878787878788,0.940044247787611,1.9530487804878
131,"131-006B",22.199,19.416,20.254,0.738,0.715,18.232,3.795,0.949,1.403,2.804,74.48,38.116,143.96,5.019,2.292,141.56,4.743,-36.364,1.14333539348991,1.09603041374543,1.21758446687144,1.11090390522159,3.99894625922023,0.945008965929468,1.99857448325018
131,"131-023A",23.805,20.008,25.29,0.956,0.865,17.371,3.501,1.931,1.921,3.148,73.053,53.807,151.443,4.962,2.561,135.504,5.431,-19.246,1.18977409036385,0.941281138790036,1.3703874273214,1.45587473375166,1.81305023303988,1.09451833937928,1.63872982821447
131,"131-023B",20.139,19.404,24.439,0.778,0.706,16.927,3.593,1.442,1.875,2.919,77.91,61.644,144.406,4.23,2.283,137.684,5.035,-16.266,1.03787878787879,0.8240517206105,1.18975601110652,1.44378803095646,2.49167822468793,1.1903073286052,1.5568
131,"131-031A",26.776,24.133,28.268,0.901,1.034,20.845,2.363,1.59,1.608,2.786,56.332,38.272,156.185,5.651,2.215,147.484,3.954,-18.06,1.1095180872664,0.94721947077968,1.28452866394819,1.3561045814344,1.48616352201258,0.699699168288799,1.73258706467662
131,"131-031B",26.469,24.291,27.906,1.075,0.814,19.153,2.417,1.731,1.618,2.713,62.905,62.905,143.924,5.304,2.318,153.172,4.148,0,1.08966283808818,0.94850569769942,1.38197671383073,1.45700412468021,1.39630271519353,0.782051282051282,1.67676143386897
131,"131-021A",23.545,19.606,27.587,1.496,1.652,18.475,2.777,2.003,2.047,3.32,62.112,62.112,149.994,4.655,2.936,147.894,4.78,0,1.20090788534122,0.853481712400769,1.2744248985115,1.49320703653586,1.38642036944583,1.02685284640172,1.6218856863703
131,"131-021B",24.353,19.817,25.733,1.76,1.834,18.203,2.883,2.426,1.948,2.846,66.456,66.456,146.881,4.75,2.935,146.663,5.309,0,1.22889438361003,0.9463723623363,1.33785639729715,1.41366807669066,1.1883759274526,1.11768421052632,1.46098562628337
131,"131-009A",19.442,16.903,23.154,0.927,1.041,16.929,3.473,1.637,2.031,3.256,60.131,60.131,143.94,4.492,2.268,155.929,5.11,0,1.15021002188961,0.839682128357951,1.14844349932069,1.36771220981747,2.12156383628589,1.13757791629564,1.60315115706548
131,"131-009B",23.529,20.077,24.809,0.802,0.729,18.331,2.385,1.069,1.72,3.131,63.995,45.176,155.033,7.226,2.281,140.973,3.454,-18.819,1.17193803855158,0.948405820468378,1.28356336260979,1.35339043150946,2.2310570626754,0.477996125103792,1.8203488372093
131,"131-004A",21.947,19.67,24.191,0.978,0.884,16,2.567,1.661,1.44,2.985,61.276,49.414,150.668,4.681,2.397,148.056,4.228,-11.862,1.11576004067107,0.907238229093465,1.3716875,1.5119375,1.54545454545455,0.903225806451613,2.07291666666667
131,"131-004B",22.265,19.521,23.261,1.171,1.19,16.27,3.348,1.288,1.477,3.044,43.064,43.064,149.512,5.009,2.408,167.425,4.636,0,1.14056656933559,0.957181548514681,1.36846957590658,1.42968653964352,2.59937888198758,0.925534038730286,2.06093432633717
131,"131-008A",23.484,20.652,21.531,0.857,0.889,19.75,2.492,1.634,1.773,2.792,69.656,69.656,141.587,4.724,1.996,148.757,4.127,0,1.13712957582801,1.09070642329664,1.18906329113924,1.09017721518987,1.52509179926561,0.873624047417443,1.57473209249859
131,"131-008B",23.652,20.232,21.707,0.881,0.853,19.275,2.399,1.595,1.88,2.892,82.007,63.163,137.256,4.963,2.056,140.737,3.994,-18.844,1.16903914590747,1.08960243239508,1.22708171206226,1.1261738002594,1.50407523510972,0.804755188394117,1.53829787234043
131,"131-019A",25.727,22.043,26.154,1.325,1.254,18.475,3.174,1.473,1.855,3.215,66.835,54.65,135.72,5.154,2.723,157.445,4.647,-12.185,1.16712788640385,0.983673625449262,1.39253044654939,1.41564276048714,2.15478615071283,0.90162980209546,1.73315363881402
131,"131-019B",25.396,22.062,26.126,1.107,0.853,18.201,2.913,2.007,1.987,3.632,41.891,41.891,154.28,4.925,2.561,163.83,4.92,0,1.15111957211495,0.972058485799587,1.39530795011263,1.43541563650349,1.45142002989537,0.998984771573604,1.82788122798188
131,"131-001A",26.834,22.727,27.764,1.855,1.706,20.556,3.911,1.923,2.143,4.026,31.409,31.409,155.991,6.278,3.108,172.6,5.833,0,1.18071016852202,0.966503385679297,1.30540961276513,1.35065187779724,2.03380135205408,0.929117553360943,1.87867475501633
131,"131-001B",26.55,23.091,27.101,1.829,1.56,19.751,3.305,1.723,2.269,3.752,43.696,43.696,152.923,6.33,2.762,163.381,5.028,0,1.14979862284007,0.979668646913398,1.3442357348995,1.3721330565541,1.91816598955311,0.794312796208531,1.65359189070075
131,"131-015A",25.53,23.519,25.657,0.877,0.996,19.787,3.334,1.5,1.924,2.927,47.831,47.831,142.133,5.766,2.707,170.036,4.833,0,1.08550533611123,0.995050083797794,1.29024106736746,1.29665942285339,2.22266666666667,0.838189386056192,1.52130977130977
131,"131-015B",24.352,22.722,24.919,0.683,NA,18.782,3.279,1.408,1.356,2.967,44.527,44.527,158.757,5.405,2.226,156.716,4.687,0,1.07173664290115,0.977246277940527,1.29656053668406,1.32674901501438,2.32883522727273,0.867160037002775,2.18805309734513
131,"131-011A",27.042,24.782,26.586,1.32,1.453,21.283,2.766,1.626,2.041,3.002,53.433,42.302,148.12,5.925,2.451,158.447,4.392,-11.13,1.09119522233879,1.01715188445046,1.27059155194287,1.24916600103369,1.70110701107011,0.74126582278481,1.47084762371387
131,"131-011B",25.774,24.792,27.119,1.543,1.359,21.689,4.167,0.703,2.201,2.71,63.065,40.423,145.962,5.978,2.5,150.973,4.87,-22.642,1.03960955146822,0.950403775950441,1.18834432200655,1.25035732398912,5.92745376955903,0.814653730344597,1.23125851885507
131,"131-026A",22.014,20.321,23.752,0.679,0.616,16.022,3.042,1.191,1.785,3.335,49.712,49.712,151.06,5.829,2.528,159.228,4.232,0,1.08331282909306,0.926827214550354,1.37398576956685,1.48246161527899,2.55415617128463,0.726025047177904,1.86834733893557
131,"131-026B",23.482,20.614,24.457,0.629,0.576,16.129,3.36,1.349,1.962,3.673,58.23,42.601,154.842,5.543,2.661,146.928,4.709,-15.629,1.13912874745319,0.960134112932903,1.45588691177382,1.51633703267407,2.49073387694589,0.849539960310301,1.87206931702345
131,"131-013A",24.677,20.933,27.485,1.218,1.329,18.47,3.177,1.142,1.902,2.87,47.46,47.46,146.83,5.265,2.744,165.71,4.319,0,1.17885635121578,0.897835182826997,1.33605847319978,1.48808879263671,2.78196147110333,0.820322886989554,1.50893796004206
131,"131-013B",25.208,22.062,27.691,1.087,1,18.501,3.079,1.396,1.439,2.73,52.366,52.366,150.258,5.54,2.729,157.376,4.475,0,1.14259813253558,0.91033187678307,1.36252094481379,1.49672990649154,2.20558739255014,0.807761732851985,1.89715079916609
131,"131-032A",26.18,22.619,29.443,1.74,1.751,19.2,2.554,1.953,1.61,2.782,42.959,42.959,151.55,4.858,2.743,165.49,4.508,0,1.15743401565056,0.889175695411473,1.36354166666667,1.53348958333333,1.30773169482847,0.927953890489914,1.72795031055901
131,"131-032B",25.239,21.762,NA,1.86,NA,18.231,3.352,1.092,1.572,2.922,47.811,35.677,153.141,4.574,2.7,159.048,4.444,-12.133,1.15977391783843,NA,1.38440019746585,NA,3.06959706959707,0.971578487101006,1.8587786259542
131,"131-033A",25.244,22.352,27.381,1.563,1.316,17.959,4.058,1.475,1.663,2.81,47.815,47.815,156.323,4.614,2.575,155.862,5.533,0,1.12938439513243,0.921953179211862,1.4056461941088,1.5246394565399,2.75118644067797,1.19917641959254,1.68971737823211
131,"131-033B",27.151,24.641,28.759,1.429,1.203,18.798,4.205,1.497,1.825,2.921,32.232,32.232,164.8,5.494,2.953,162.968,5.702,0,1.10186274907674,0.94408706839598,1.44435578253006,1.52989679753165,2.80895123580494,1.03785948307244,1.60054794520548
131,"131-036A",21.9,19.49,22.368,1.046,1.026,16.17,2.47,1.429,1.818,3.105,56.859,56.859,149.055,6.04,2.534,154.087,3.899,0,1.12365315546434,0.979077253218884,1.3543599257885,1.38330241187384,1.72848145556333,0.645529801324503,1.70792079207921
131,"131-036B",25.405,23.195,25.901,1.067,NA,19.076,3.15,1.587,1.861,3.01,50.721,50.721,137.948,6.024,2.655,171.332,4.737,0,1.0952791549903,0.980850160225474,1.33177815055567,1.35777940868107,1.98487712665406,0.786354581673307,1.61740999462654
131,"131-002A",22.62,19.431,26.118,1.2,1.341,19.178,2.879,1.382,1.855,3.017,83.552,69.216,135.719,5.197,2.502,140.73,4.261,-14.336,1.16411919098348,0.866069377440845,1.17947648347064,1.36187297945563,2.08321273516643,0.819896093900327,1.62641509433962
131,"131-002B",22.466,19.191,26.116,0.935,1.028,19.529,3.254,1.446,1.771,2.857,84.427,72.928,134.274,5.235,2.838,141.299,4.7,-11.499,1.17065291021833,0.860238933986828,1.15039172512673,1.33729325618311,2.25034578146611,0.897803247373448,1.61321287408244
131,"131-024A",26.864,23.571,30.263,1.852,1.594,20.616,4.381,1.173,2.021,2.807,71.219,55.96,140.681,4.927,2.854,148.099,5.554,-15.259,1.13970557040431,0.887684631398077,1.30306558013194,1.46793752425301,3.73486786018755,1.1272579663081,1.38891637803068
131,"131-024B",24.39,22.977,27.833,1.38,1.845,18.347,3.955,1.468,1.77,3.093,61.815,61.815,141.293,3.707,2.51,156.892,5.423,0,1.06149627888758,0.876297919735566,1.32937264947948,1.51703275739903,2.6941416893733,1.46290801186944,1.74745762711864
131,"131-038A",25.194,21.804,25.271,1.433,1.044,19.313,3.708,1.464,2.138,3.792,49.389,49.389,146.23,6.085,2.544,164.381,5.171,0,1.15547605943864,0.996953029163864,1.30450991560089,1.30849686739502,2.5327868852459,0.849794576828266,1.77362020579981
131,"131-038B",23.705,21.75,24.691,1.069,1.132,18.602,3.611,1.715,1.721,3.37,54.232,54.232,147.986,5.246,2.731,157.782,5.326,0,1.08988505747126,0.960066420963104,1.27432534136114,1.32733039458123,2.10553935860058,1.01524971406786,1.95816385822196
131,"131-040A",25.024,22.637,26.804,1.181,NA,18.507,2.931,0.811,1.752,2.653,61.093,47.323,145.873,5.183,2.69,153.033,3.742,-13.77,1.10544683482794,0.933592001193852,1.35213702923218,1.44831685308262,3.61405672009864,0.721975689754968,1.51426940639269
131,"131-040B",25.394,22.377,29.03,1.141,0.899,18.826,2.668,1.388,1.813,2.856,59.906,59.906,143.836,4.889,2.518,156.258,4.056,0,1.13482593734638,0.874750258353427,1.34887920960374,1.5420163603527,1.92219020172911,0.829617508692984,1.57528957528958
131,"131-020A",27.203,23.637,28.303,1.74,1.522,20.783,2.651,1.748,2.081,3.245,60.18,60.18,136.409,5.398,2.77,163.412,4.399,0,1.15086516901468,0.96113486202876,1.30890631766347,1.36183419140644,1.51659038901602,0.81493145609485,1.55934646804421
131,"131-020B",27.03,24.164,28.938,1.639,NA,21.092,2.848,1.957,1.974,2.899,53.405,53.405,162.897,5.573,2.644,143.698,4.805,0,1.11860619102798,0.934065934065934,1.28152854162716,1.37198937985966,1.45528870720491,0.862192714875291,1.46859169199595
131,"131-027A",27.328,24.029,30.745,1.495,1.54,19.248,4.632,1.032,2.136,3.021,47.487,33.88,144.655,5.412,3.163,167.857,5.664,-13.608,1.13729243830372,0.88885997723207,1.41978387364921,1.59730881130507,4.48837209302326,1.04656319290466,1.41432584269663
131,"131-027B",27.222,24.155,29.35,1.8,1.546,18.972,3.693,1.863,2.15,3.256,49.458,49.458,140.948,6.121,2.975,169.594,5.556,0,1.12697164148209,0.927495741056218,1.4348513598988,1.54701665612482,1.98228663446055,0.907694821107662,1.51441860465116
131,"131-017A",27.118,26.414,27.566,0.996,NA,21.004,3.593,1.695,2.271,3.444,45.041,45.041,152.045,6.283,2.572,162.914,5.289,0,1.02665253274779,0.983748095479939,1.29108741192154,1.31241668253666,2.11976401179941,0.841795320706669,1.51651254953765
131,"131-017B",25.132,23.688,26.051,1.62,NA,20.899,3.54,1.906,2.384,3.651,45.693,45.693,143.751,6.343,2.494,170.556,5.446,0,1.06095913542722,0.964723043261295,1.20254557634337,1.24651897219963,1.85729275970619,0.858584266120132,1.53145973154362
131,"131-035A",25.756,23.268,30.075,1.313,1.189,19.568,3.356,1.419,1.928,2.856,52.415,52.415,152.882,5.695,2.51,154.703,4.774,0,1.10692796974385,0.856392352452203,1.31623058053966,1.5369480784955,2.36504580690627,0.838279192273924,1.48132780082988
131,"131-035B",25.461,22.756,28.488,1.048,1.126,20.008,3.826,1.395,1.732,2.614,66.105,39.817,154.025,5.401,2.418,139.87,5.221,-26.288,1.11886974863772,0.893744734625105,1.27254098360656,1.42383046781287,2.7426523297491,0.966672838363266,1.50923787528868
131,"131-007A",24.644,22.074,23.5,1.426,1.423,19.357,3.55,1.45,1.969,3.363,47.772,47.772,145.708,5.658,3.047,166.52,5,0,1.11642656518982,1.04868085106383,1.27313116701968,1.21403109986052,2.44827586206897,0.883704489218805,1.70797359065515
131,"131-007B",24.434,22.418,23.27,1.333,1.582,19.267,3.307,1.791,1.905,3.294,40.144,40.144,149.458,5.581,2.248,170.398,5.098,0,1.0899277366402,1.050021486893,1.26817875123268,1.20776457154721,1.8464544946957,0.913456369826196,1.72913385826772
